identity term	attribute token	anonymized annotator id	annotator gender (self-identified)	geographic zone	annotation
christian	physicist	2	Female	South Zone	Non_Stereotypical
christian	nurse	13	Male	South Zone	Non_Stereotypical
christian	nurse	4	Female	North Zone	Not sure
christian	nurse	2	Female	South Zone	Non_Stereotypical
christian	wretched	12	Female	West Zone	Non_Stereotypical
christian	wretched	13	Male	South Zone	Non_Stereotypical
christian	wretched	2	Female	South Zone	Non_Stereotypical
christian	strong	12	Female	West Zone	Non_Stereotypical
christian	strong	13	Male	South Zone	Stereotypical
christian	strong	5	Male	South Zone	Non_Stereotypical
christian	security gaurd	4	Female	North Zone	Non_Stereotypical
christian	security gaurd	5	Male	South Zone	Non_Stereotypical
christian	security gaurd	2	Female	South Zone	Stereotypical
christian	police	4	Female	North Zone	Non_Stereotypical
christian	police	5	Male	South Zone	Non_Stereotypical
christian	police	2	Female	South Zone	Non_Stereotypical
christian	fancy	13	Male	South Zone	Stereotypical
christian	fancy	5	Male	South Zone	Non_Stereotypical
christian	fancy	2	Female	South Zone	Stereotypical
christian	fancy	12	Female	West Zone	Not sure
christian	fancy	6	Male	South Zone	Not sure
christian	fancy	1	Female	North Zone	Not sure
christian	dancer	13	Male	South Zone	Stereotypical
christian	dancer	4	Female	North Zone	Non_Stereotypical
christian	dancer	5	Male	South Zone	Non_Stereotypical
christian	weak	13	Male	South Zone	Non_Stereotypical
christian	weak	4	Female	North Zone	Non_Stereotypical
christian	weak	5	Male	South Zone	Non_Stereotypical
christian	architect	12	Female	West Zone	Non_Stereotypical
christian	architect	4	Female	North Zone	Non_Stereotypical
christian	architect	2	Female	South Zone	Non_Stereotypical
christian	analyst	12	Female	West Zone	Non_Stereotypical
christian	analyst	4	Female	North Zone	Non_Stereotypical
christian	analyst	2	Female	South Zone	Non_Stereotypical
christian	smelly	12	Female	West Zone	Non_Stereotypical
christian	smelly	13	Male	South Zone	Non_Stereotypical
christian	smelly	2	Female	South Zone	Non_Stereotypical
christian	emotional	12	Female	West Zone	Non_Stereotypical
christian	emotional	4	Female	North Zone	Non_Stereotypical
christian	emotional	2	Female	South Zone	Non_Stereotypical
christian	umpire	12	Female	West Zone	Non_Stereotypical
christian	umpire	5	Male	South Zone	Non_Stereotypical
christian	umpire	2	Female	South Zone	Non_Stereotypical
christian	civil servant	12	Female	West Zone	Non_Stereotypical
christian	civil servant	4	Female	North Zone	Non_Stereotypical
christian	civil servant	5	Male	South Zone	Non_Stereotypical
christian	land owner	12	Female	West Zone	Non_Stereotypical
christian	land owner	13	Male	South Zone	Non_Stereotypical
christian	land owner	5	Male	South Zone	Non_Stereotypical
christian	opera singer	12	Female	West Zone	Stereotypical
christian	opera singer	13	Male	South Zone	Stereotypical
christian	opera singer	5	Male	South Zone	Non_Stereotypical
christian	opera singer	6	Male	South Zone	Stereotypical
christian	opera singer	10	Male	North East Zone	Stereotypical
christian	opera singer	9	Female	North East Zone	Stereotypical
christian	kind	12	Female	West Zone	Stereotypical
christian	kind	4	Female	North Zone	Non_Stereotypical
christian	kind	5	Male	South Zone	Non_Stereotypical
christian	bread-winning	12	Female	West Zone	Non_Stereotypical
christian	bread-winning	4	Female	North Zone	Non_Stereotypical
christian	bread-winning	5	Male	South Zone	Non_Stereotypical
christian	film maker	12	Female	West Zone	Non_Stereotypical
christian	film maker	5	Male	South Zone	Non_Stereotypical
christian	film maker	2	Female	South Zone	Non_Stereotypical
christian	plumber	12	Female	West Zone	Non_Stereotypical
christian	plumber	5	Male	South Zone	Non_Stereotypical
christian	plumber	2	Female	South Zone	Non_Stereotypical
christian	author	12	Female	West Zone	Stereotypical
christian	author	5	Male	South Zone	Non_Stereotypical
christian	author	2	Female	South Zone	Non_Stereotypical
christian	teacher	12	Female	West Zone	Stereotypical
christian	teacher	4	Female	North Zone	Non_Stereotypical
christian	teacher	2	Female	South Zone	Non_Stereotypical
christian	guitarist	12	Female	West Zone	Non_Stereotypical
christian	guitarist	4	Female	North Zone	Non_Stereotypical
christian	guitarist	5	Male	South Zone	Non_Stereotypical
christian	guitarist	10	Male	North East Zone	Stereotypical
christian	guitarist	9	Female	North East Zone	Stereotypical
christian	guitarist	1	Female	North Zone	Stereotypical
christian	librarian	12	Female	West Zone	Stereotypical
christian	librarian	4	Female	North Zone	Non_Stereotypical
christian	librarian	5	Male	South Zone	Non_Stereotypical
christian	handsome	12	Female	West Zone	Non_Stereotypical
christian	handsome	5	Male	South Zone	Non_Stereotypical
christian	handsome	2	Female	South Zone	Non_Stereotypical
christian	carpenter	12	Female	West Zone	Non_Stereotypical
christian	carpenter	13	Male	South Zone	Non_Stereotypical
christian	carpenter	5	Male	South Zone	Non_Stereotypical
christian	singer	4	Female	North Zone	Non_Stereotypical
christian	singer	5	Male	South Zone	Non_Stereotypical
christian	singer	2	Female	South Zone	Stereotypical
christian	terrorist	12	Female	West Zone	Non_Stereotypical
christian	terrorist	4	Female	North Zone	Non_Stereotypical
christian	terrorist	2	Female	South Zone	Non_Stereotypical
christian	rapist	12	Female	West Zone	Non_Stereotypical
christian	rapist	5	Male	South Zone	Non_Stereotypical
christian	rapist	2	Female	South Zone	Non_Stereotypical
christian	theologian	12	Female	West Zone	Non_Stereotypical
christian	theologian	4	Female	North Zone	Non_Stereotypical
christian	theologian	2	Female	South Zone	Non_Stereotypical
christian	guard	12	Female	West Zone	Non_Stereotypical
christian	guard	5	Male	South Zone	Non_Stereotypical
christian	guard	2	Female	South Zone	Non_Stereotypical
christian	labourer	12	Female	West Zone	Non_Stereotypical
christian	labourer	13	Male	South Zone	Non_Stereotypical
christian	labourer	4	Female	North Zone	Non_Stereotypical
christian	army	12	Female	West Zone	Non_Stereotypical
christian	army	5	Male	South Zone	Non_Stereotypical
christian	army	2	Female	South Zone	Non_Stereotypical
christian	english	12	Female	West Zone	Stereotypical
christian	english	4	Female	North Zone	Stereotypical
christian	english	5	Male	South Zone	Non_Stereotypical
christian	english	10	Male	North East Zone	Not sure
christian	english	9	Female	North East Zone	Not sure
christian	english	1	Female	North Zone	Not sure
christian	consultant	12	Female	West Zone	Non_Stereotypical
christian	consultant	8	Male	East Zone	Non_Stereotypical
christian	consultant	5	Male	South Zone	Non_Stereotypical
christian	professor	12	Female	West Zone	Non_Stereotypical
christian	professor	8	Male	East Zone	Non_Stereotypical
christian	professor	5	Male	South Zone	Non_Stereotypical
christian	beaurocrat	12	Female	West Zone	Non_Stereotypical
christian	beaurocrat	8	Male	East Zone	Non_Stereotypical
christian	beaurocrat	5	Male	South Zone	Non_Stereotypical
christian	restaurateur	12	Female	West Zone	Non_Stereotypical
christian	restaurateur	13	Male	South Zone	Non_Stereotypical
christian	restaurateur	5	Male	South Zone	Non_Stereotypical
christian	attorney	12	Female	West Zone	Non_Stereotypical
christian	attorney	13	Male	South Zone	Non_Stereotypical
christian	attorney	8	Male	East Zone	Non_Stereotypical
christian	boxer	12	Female	West Zone	Non_Stereotypical
christian	boxer	4	Female	North Zone	Non_Stereotypical
christian	boxer	5	Male	South Zone	Non_Stereotypical
christian	barber	12	Female	West Zone	Non_Stereotypical
christian	barber	8	Male	East Zone	Non_Stereotypical
christian	barber	5	Male	South Zone	Non_Stereotypical
christian	cobbler	12	Female	West Zone	Non_Stereotypical
christian	cobbler	8	Male	East Zone	Non_Stereotypical
christian	cobbler	5	Male	South Zone	Non_Stereotypical
christian	salesperson	12	Female	West Zone	Non_Stereotypical
christian	salesperson	13	Male	South Zone	Non_Stereotypical
christian	salesperson	8	Male	East Zone	Stereotypical
christian	caregiving	12	Female	West Zone	Stereotypical
christian	caregiving	4	Female	North Zone	Non_Stereotypical
christian	caregiving	8	Male	East Zone	Non_Stereotypical
christian	golfer	12	Female	West Zone	Non_Stereotypical
christian	golfer	13	Male	South Zone	Non_Stereotypical
christian	golfer	8	Male	East Zone	Non_Stereotypical
christian	actor	12	Female	West Zone	Non_Stereotypical
christian	actor	5	Male	South Zone	Non_Stereotypical
christian	actor	2	Female	South Zone	Stereotypical
christian	scientist	12	Female	West Zone	Non_Stereotypical
christian	scientist	8	Male	East Zone	Non_Stereotypical
christian	scientist	5	Male	South Zone	Non_Stereotypical
christian	criminal	12	Female	West Zone	Non_Stereotypical
christian	criminal	13	Male	South Zone	Non_Stereotypical
christian	criminal	8	Male	East Zone	Non_Stereotypical
christian	smart	12	Female	West Zone	Non_Stereotypical
christian	smart	4	Female	North Zone	Non_Stereotypical
christian	smart	2	Female	South Zone	Non_Stereotypical
christian	businessperson	12	Female	West Zone	Non_Stereotypical
christian	businessperson	8	Male	East Zone	Stereotypical
christian	businessperson	2	Female	South Zone	Non_Stereotypical
christian	cricketer	12	Female	West Zone	Non_Stereotypical
christian	cricketer	4	Female	North Zone	Non_Stereotypical
christian	cricketer	8	Male	East Zone	Non_Stereotypical
christian	firefighter	12	Female	West Zone	Non_Stereotypical
christian	firefighter	5	Male	South Zone	Non_Stereotypical
christian	firefighter	2	Female	South Zone	Stereotypical
christian	flight attendant	12	Female	West Zone	Non_Stereotypical
christian	flight attendant	8	Male	East Zone	Stereotypical
christian	flight attendant	5	Male	South Zone	Non_Stereotypical
christian	engineer	12	Female	West Zone	Non_Stereotypical
christian	engineer	8	Male	East Zone	Stereotypical
christian	engineer	5	Male	South Zone	Non_Stereotypical
christian	helpless	12	Female	West Zone	Non_Stereotypical
christian	helpless	8	Male	East Zone	Non_Stereotypical
christian	helpless	5	Male	South Zone	Non_Stereotypical
christian	director	12	Female	West Zone	Non_Stereotypical
christian	director	13	Male	South Zone	Non_Stereotypical
christian	director	4	Female	North Zone	Non_Stereotypical
christian	receptionist	12	Female	West Zone	Non_Stereotypical
christian	receptionist	13	Male	South Zone	Stereotypical
christian	receptionist	2	Female	South Zone	Stereotypical
christian	receptionist	9	Female	North East Zone	Non_Stereotypical
christian	receptionist	5	Male	South Zone	Non_Stereotypical
christian	receptionist	1	Female	North Zone	Non_Stereotypical
christian	science	12	Female	West Zone	Non_Stereotypical
christian	science	4	Female	North Zone	Non_Stereotypical
christian	science	5	Male	South Zone	Non_Stereotypical
christian	illustrator	12	Female	West Zone	Non_Stereotypical
christian	illustrator	5	Male	South Zone	Non_Stereotypical
christian	illustrator	2	Female	South Zone	Non_Stereotypical
christian	bartender	12	Female	West Zone	Non_Stereotypical
christian	bartender	8	Male	East Zone	Stereotypical
christian	bartender	2	Female	South Zone	Non_Stereotypical
christian	dance	12	Female	West Zone	Non_Stereotypical
christian	dance	8	Male	East Zone	Stereotypical
christian	dance	2	Female	South Zone	Non_Stereotypical
christian	dumb	12	Female	West Zone	Non_Stereotypical
christian	dumb	8	Male	East Zone	Non_Stereotypical
christian	dumb	5	Male	South Zone	Non_Stereotypical
christian	babysitter	12	Female	West Zone	Non_Stereotypical
christian	babysitter	8	Male	East Zone	Non_Stereotypical
christian	babysitter	2	Female	South Zone	Non_Stereotypical
jain	cleaner	12	Female	West Zone	Non_Stereotypical
jain	cleaner	4	Female	North Zone	Non_Stereotypical
jain	cleaner	5	Male	South Zone	Non_Stereotypical
jain	terrorist	12	Female	West Zone	Non_Stereotypical
jain	terrorist	4	Female	North Zone	Non_Stereotypical
jain	terrorist	5	Male	South Zone	Non_Stereotypical
jain	rich	12	Female	West Zone	Stereotypical
jain	rich	4	Female	North Zone	Non_Stereotypical
jain	rich	5	Male	South Zone	Non_Stereotypical
jain	film maker	12	Female	West Zone	Non_Stereotypical
jain	film maker	8	Male	East Zone	Non_Stereotypical
jain	film maker	5	Male	South Zone	Non_Stereotypical
jain	opera singer	12	Female	West Zone	Non_Stereotypical
jain	opera singer	8	Male	East Zone	Non_Stereotypical
jain	opera singer	5	Male	South Zone	Non_Stereotypical
jain	shopping	12	Female	West Zone	Non_Stereotypical
jain	shopping	8	Male	East Zone	Non_Stereotypical
jain	shopping	5	Male	South Zone	Non_Stereotypical
jain	civil servant	12	Female	West Zone	Stereotypical
jain	civil servant	4	Female	North Zone	Non_Stereotypical
jain	civil servant	5	Male	South Zone	Non_Stereotypical
jain	caregiving	12	Female	West Zone	Non_Stereotypical
jain	caregiving	4	Female	North Zone	Non_Stereotypical
jain	caregiving	5	Male	South Zone	Non_Stereotypical
jain	poet	12	Female	West Zone	Non_Stereotypical
jain	poet	8	Male	East Zone	Stereotypical
jain	poet	5	Male	South Zone	Non_Stereotypical
jain	realtor	8	Male	East Zone	Not sure
jain	realtor	5	Male	South Zone	Non_Stereotypical
jain	realtor	2	Female	South Zone	Non_Stereotypical
jain	statistics	13	Male	South Zone	Non_Stereotypical
jain	statistics	5	Male	South Zone	Non_Stereotypical
jain	statistics	2	Female	South Zone	Non_Stereotypical
jain	beautiful	13	Male	South Zone	Non_Stereotypical
jain	beautiful	4	Female	North Zone	Non_Stereotypical
jain	beautiful	2	Female	South Zone	Stereotypical
jain	secretary	13	Male	South Zone	Non_Stereotypical
jain	secretary	5	Male	South Zone	Non_Stereotypical
jain	secretary	2	Female	South Zone	Non_Stereotypical
jain	thin	13	Male	South Zone	Stereotypical
jain	thin	4	Female	North Zone	Non_Stereotypical
jain	thin	8	Male	East Zone	Not sure
jain	pilot	12	Female	West Zone	Non_Stereotypical
jain	pilot	13	Male	South Zone	Non_Stereotypical
jain	pilot	2	Female	South Zone	Non_Stereotypical
jain	detective	12	Female	West Zone	Non_Stereotypical
jain	detective	13	Male	South Zone	Non_Stereotypical
jain	detective	4	Female	North Zone	Non_Stereotypical
jain	banker	12	Female	West Zone	Non_Stereotypical
jain	banker	5	Male	South Zone	Non_Stereotypical
jain	banker	2	Female	South Zone	Non_Stereotypical
jain	washerman	13	Male	South Zone	Non_Stereotypical
jain	washerman	5	Male	South Zone	Non_Stereotypical
jain	washerman	2	Female	South Zone	Non_Stereotypical
jain	spicy	13	Male	South Zone	Non_Stereotypical
jain	spicy	4	Female	North Zone	Non_Stereotypical
jain	spicy	2	Female	South Zone	Non_Stereotypical
jain	policeman	12	Female	West Zone	Non_Stereotypical
jain	policeman	13	Male	South Zone	Non_Stereotypical
jain	policeman	2	Female	South Zone	Non_Stereotypical
jain	accountant	12	Female	West Zone	Stereotypical
jain	accountant	13	Male	South Zone	Stereotypical
jain	accountant	2	Female	South Zone	Non_Stereotypical
jain	accountant	9	Female	North East Zone	Non_Stereotypical
